130.607 109.393 25 
130.607 109.393 50 
109.393 130.607 50 
109.393 130.607 25 

130.607 109.393 25 
130.607 109.393 50 
109.393 130.607 50 
109.393 130.607 25 

130.607 109.393 25 
141.213 120 0 
120 141.213 0 
109.393 130.607 25 

130.607 109.393 25 
120 98.7868 0 
98.7868 120 0 
109.393 130.607 25 

130.607 109.393 25 
130.607 109.393 50 
109.393 130.607 50 
109.393 130.607 25 

