33.5355 146.464 100 
30 150 200 
30 150 200 
26.4645 153.536 100 

33.5355 146.464 100 
30 150 200 
30 150 200 
26.4645 153.536 100 

33.5355 146.464 100 
44.1421 150 0 
30 164.142 0 
26.4645 153.536 100 

33.5355 146.464 100 
30 135.858 0 
15.8579 150 0 
26.4645 153.536 100 

33.5355 146.464 100 
30 150 200 
30 150 200 
26.4645 153.536 100 

