55 65 8 
60 65 8 
60 65 18 
55 65 18 

55 65 8 
57.5 69.33 8 
57.5 69.33 18 
55 65 18 

55 65 8 
52.5 69.33 8 
52.5 69.33 18 
55 65 18 

55 65 8 
50 65 8 
50 65 18 
55 65 18 

55 65 8 
52.5 60.67 8 
52.5 60.67 18 
55 65 18 

55 65 8 
57.5 60.67 8 
57.5 60.67 18 
55 65 18 

55 65 8 
60 65 8 
60 65 18 
55 65 18 

