14 -38 8 
10.7861 -34.1698 8 
10.7861 -34.1698 18 
14 -38 18 

14 -38 8 
9.07606 -38.8682 8 
9.07606 -38.8682 18 
14 -38 18 

14 -38 8 
12.29 -42.6984 8 
12.29 -42.6984 18 
14 -38 18 

14 -38 8 
17.2139 -41.8302 8 
17.2139 -41.8302 18 
14 -38 18 

14 -38 8 
18.9239 -37.1318 8 
18.9239 -37.1318 18 
14 -38 18 

14 -38 8 
15.71 -33.3016 8 
15.71 -33.3016 18 
14 -38 18 

14 -38 8 
10.7861 -34.1698 8 
10.7861 -34.1698 18 
14 -38 18 

