2.00873 1.50008 1 
2 2 2 
2 2 2 
1.99127 2.49992 1 

2.00873 1.50008 1 
2 2 2 
2 2 2 
1.99127 2.49992 1 

2.00873 1.50008 1 
3.0173 1.0176 0 
2.9824 3.0173 0 
1.99127 2.49992 1 

2.00873 1.50008 1 
1.0176 0.9827 0 
0.9827 2.9824 0 
1.99127 2.49992 1 

2.00873 1.50008 1 
2 2 2 
2 2 2 
1.99127 2.49992 1 

