4 -38 8 
7.21394 -34.1698 8 
7.21394 -34.1698 18 
4 -38 18 

4 -38 8 
2.29 -33.3016 8 
2.29 -33.3016 18 
4 -38 18 

4 -38 8 
-0.923941 -37.1318 8 
-0.923941 -37.1318 18 
4 -38 18 

4 -38 8 
0.786062 -41.8302 8 
0.786062 -41.8302 18 
4 -38 18 

4 -38 8 
5.71 -42.6984 8 
5.71 -42.6984 18 
4 -38 18 

4 -38 8 
8.92394 -38.8682 8 
8.92394 -38.8682 18 
4 -38 18 

4 -38 8 
7.21394 -34.1698 8 
7.21394 -34.1698 18 
4 -38 18 

