190.607 169.393 50 
180 158.787 100 
158.787 180 100 
169.393 190.607 50 

190.607 169.393 50 
201.213 180 100 
180 201.213 100 
169.393 190.607 50 

190.607 169.393 50 
201.213 180 0 
180 201.213 0 
169.393 190.607 50 

190.607 169.393 50 
180 158.787 0 
158.787 180 0 
169.393 190.607 50 

190.607 169.393 50 
180 158.787 100 
158.787 180 100 
169.393 190.607 50 

