4 -28 8 
0.786062 -24.1698 8 
0.786062 -24.1698 18 
4 -28 18 

4 -28 8 
-0.923941 -28.8682 8 
-0.923941 -28.8682 18 
4 -28 18 

4 -28 8 
2.29 -32.6984 8 
2.29 -32.6984 18 
4 -28 18 

4 -28 8 
7.21394 -31.8302 8 
7.21394 -31.8302 18 
4 -28 18 

4 -28 8 
8.92394 -27.1318 8 
8.92394 -27.1318 18 
4 -28 18 

4 -28 8 
5.71 -23.3016 8 
5.71 -23.3016 18 
4 -28 18 

4 -28 8 
0.786062 -24.1698 8 
0.786062 -24.1698 18 
4 -28 18 

